property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,Latitude,Longitude
flat,indiabulls enigma,sector 110,3.6,10588.0,4,5,3,7.0,Relatively New,3077.0,0,1,0,0,0,2,165,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,pyramid urban homes,sector 86,0.41,920.0,2,2,1,7.0,New Property,4455.0,1,1,0,1,1,2,49,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sare crescent parc★,sector 92,0.66,4977.0,3,2,2,15.0,Relatively New,1326.0,0,0,0,0,0,0,44,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,antriksh heights★,sector 84,0.73,6083.0,2,2,3+,4.0,Relatively New,1026.0,1,0,1,1,0,2,158,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,mariners home,sector 56,2.11,8612.0,3,2,3,4.0,Relatively New,2250.0,0,0,0,0,1,1,126,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,raheja vedaanta★,sector 108,0.7,4522.0,2,2,3,1.0,Relatively New,1333.0,0,0,0,0,0,2,0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,supertech araville,sector 79,1.35,9000.0,2,2,3,6.0,New Property,1350.0,1,0,0,0,1,1,88,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tulip violet★,sector 69,1.66,10134.0,3,3,2,0.0,Relatively New,1482.0,0,0,0,0,0,2,157,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sare homes,sector 92,0.71,5354.0,3,3,3,2.0,Relatively New,1326.0,0,0,0,1,0,2,108,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar palm gardens★,sector 83,1.55,9012.0,3,3,3,4.0,Relatively New,1400.0,0,1,0,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sare crescent parc★,sector 92,0.87,4971.0,4,4,2,2.0,Moderately Old,1584.0,0,0,1,0,0,0,115,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,orris carnation residency★,sector 85,0.8,4857.0,3,4,3,4.0,Relatively New,1390.0,0,1,0,0,0,1,40,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,spaze privvy the address★,sector 93,1.25,5700.0,4,4,3,16.0,Relatively New,1889.0,0,0,0,0,0,2,0,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,ats kocoon,sector 109,2.2,10501.0,3,4,3,13.0,Relatively New,1860.0,0,1,0,0,0,2,165,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,hsiidc sidco aravali,manesar,0.81,3129.0,3,3,3+,2.0,Moderately Old,1900.0,0,1,0,0,0,2,74,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,bestech park view ananda★,sector 81,1.4,7735.0,3,3,3+,6.0,Relatively New,1475.0,0,0,0,0,0,2,95,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,emaar mgf the palm drive★,sector 66,3.0,15385.0,3,3,2,12.0,Relatively New,1950.0,0,1,0,0,0,2,96,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,sobha city,sector 108,3.25,15685.0,3,3,3,12.0,Relatively New,2072.0,0,0,0,0,0,2,99,"28.5134° N, 76.9830° E",28.5134,76.983
flat,mm woodshire★,sector 107,1.3,10815.0,3,3,3,7.0,Relatively New,1547.0,0,0,0,1,0,2,89,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,mm soulitude,sector 89,1.3,8701.0,3,3,2,1.0,New Property,1179.0,0,0,0,0,1,2,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,shree vardhman flora★,sector 90,0.64,4923.0,2,2,3,6.0,Old Property,1199.0,1,0,0,0,0,2,103,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sobha city,sector 108,2.4,17379.0,2,2,2,14.0,New Property,1250.0,0,0,0,0,0,1,113,"28.5134° N, 76.9830° E",28.5134,76.983
flat,mm golfestate★,sector 65,5.2,17456.0,3,3,3,18.0,Relatively New,2696.0,1,1,0,0,0,1,76,"28.4030° N, 77.0690° E",28.403,77.069
flat,tulip violet★,sector 69,1.66,8409.0,4,4,1,12.0,Relatively New,1783.0,0,0,0,1,0,2,102,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,pyramid elite,sector 86,0.45,871.0,2,2,1,12.0,Under Construction,5166.0,0,0,0,0,0,2,30,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,residency grand,sector 52,5.0,7692.0,5,7,3+,1.0,Moderately Old,6500.0,0,1,0,1,0,2,77,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,sobha city,sector 108,3.95,16859.0,4,5,3,25.0,Relatively New,2556.0,0,0,0,0,0,2,59,"28.5134° N, 76.9830° E",28.5134,76.983
flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,New Property,1276.0,0,0,0,0,0,2,71,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,umang monsoon breeze,sector 78,0.88,4746.0,3,4,3,8.0,Moderately Old,1668.0,0,1,0,1,0,2,111,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,shapoorji pallonji joyville gurugram,sector 102,1.6,11696.0,2,2,3,14.0,Moderately Old,1368.0,0,0,0,0,0,2,0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,cghs rail vihar★,sector 15,1.4,10769.0,4,3,3,3.0,Old Property,1300.0,0,0,0,0,0,1,81,"28.4621° N, 77.0464° E",28.4621,77.0464
flat,emaar palm gardens★,sector 83,1.75,9211.0,3,3,3,6.0,Relatively New,1549.0,0,1,0,0,0,1,105,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,mm the marina★,sector 68,2.22,14323.0,3,2,3,4.0,Relatively New,1403.0,0,0,0,0,0,2,44,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,bestech park view city ★,sector 49,2.9,12170.0,4,4,3+,5.0,Moderately Old,2157.0,0,1,0,0,0,2,117,"28.4121° N, 77.0480° E",28.4121,77.048
flat,dlf the skycourt★,sector 86,1.6,8294.0,3,3,3+,9.0,Relatively New,1548.0,0,0,0,0,1,1,167,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,the close north★,sector 50,2.51,11992.0,3,3,3,11.0,Moderately Old,2093.0,0,0,1,1,0,1,109,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,conscient heritage max★,sector 102,2.5,11633.0,3,4,3+,25.0,New Property,1945.0,1,1,0,0,0,1,56,"28.4750° N, 76.9715° E",28.475,76.9715
flat,apartment,sector 92,0.75,4688.0,3,4,3,2.0,Moderately Old,1600.0,1,0,0,0,0,2,113,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,guru gram haryana cghs★,sector 56,1.38,7225.0,3,3,3,5.0,Moderately Old,1910.0,1,0,0,0,0,1,134,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,umang monsoon breeze,sector 78,1.2,6494.0,3,3,2,8.0,Moderately Old,2045.0,0,0,0,1,0,0,8,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,raheja vanya,sector 99a,0.59,3976.0,2,2,3,1.0,Under Construction,1133.0,0,0,0,0,1,2,96,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,ramsons kshitij★,sector 95,0.45,510.0,2,2,1,2.0,Relatively New,887.0,1,0,0,0,0,2,89,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,la vida by tata housing,sector 113,1.9,18500.0,3,2,2,10.0,Relatively New,1285.0,0,0,0,1,0,1,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,whiteland blissville,sector 76,1.9,11364.0,3,3,2,0.0,Under Construction,1513.0,0,0,0,0,0,2,61,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,tulip yellow,sector 69,1.8,10563.0,3,3,3,14.0,Under Construction,1704.0,0,0,0,0,0,2,49,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,godrej summit★,sector 104,1.35,5015.0,4,5,3+,0.0,Relatively New,2692.0,1,1,1,1,0,2,88,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf new town heights ★,sector 86,1.55,6579.0,4,4,3+,12.0,Moderately Old,2038.0,0,1,0,1,0,1,120,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,whiteland blissville,sector 76,1.92,11497.0,3,3,2,2.0,Under Construction,1044.0,0,0,0,0,0,2,61,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,dlf park place★,sector 54,5.75,24689.0,3,4,3,12.0,Relatively New,2329.0,0,1,0,0,0,0,174,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,dlf the skycourt★,sector 86,1.58,8191.0,3,3,1,16.0,Relatively New,1750.0,0,0,0,1,0,1,152,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sobha city,sector 108,2.6,15196.0,3,3,2,8.0,Relatively New,1711.0,0,0,0,0,0,2,99,"28.5134° N, 76.9830° E",28.5134,76.983
flat,sidhivinayak apartments,sector 55,1.9,10556.0,4,3,3+,9.0,Moderately Old,1800.0,0,0,0,1,0,0,35,"28.4281° N, 77.1100° E",28.4281,77.11
flat,la vida by tata housing,sector 113,1.75,10492.0,2,2,3,10.0,Relatively New,1424.0,1,0,0,0,0,2,93,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,bestech park view spa next★,sector 67,2.32,11990.0,3,4,3+,14.0,Moderately Old,1764.0,0,1,0,0,0,1,59,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,prasha apartments,manesar,0.75,3308.0,3,3,3+,3.0,Moderately Old,1914.0,0,1,0,0,0,2,31,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,corona gracieux,sector 76,1.08,5510.0,3,3,3,1.0,New Property,1774.0,0,1,0,0,0,2,58,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,bestech park view grand spa★,sector 81,4.0,9524.0,4,5,3+,15.0,Relatively New,3801.0,0,1,0,0,0,1,127,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,godrej air,sector 85,1.4,10000.0,2,2,3,23.0,Relatively New,1000.0,0,0,0,0,0,2,44,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,1154.0,2,2,2,14.0,Relatively New,953.0,0,0,0,0,0,2,0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,emaar palm gardens★,sector 83,1.48,7789.0,3,3,3,7.0,Relatively New,1549.0,0,1,0,0,0,2,66,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,pareena coban residences,sector 99a,1.02,8793.0,2,2,3,3.0,Relatively New,1430.0,1,0,0,0,0,2,174,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,pareena coban residences,sector 99a,1.45,7261.0,3,5,3,11.0,Relatively New,1807.0,0,1,0,0,1,1,49,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,godrej habitat,sector 3,1.3,9003.0,2,2,2,6.0,Under Construction,1444.0,0,0,0,0,0,2,36,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,godrej ★,sector 79,1.12,7147.0,2,2,3,6.0,Relatively New,1325.0,1,0,0,0,0,2,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,microtek greenburg★,sector 86,1.93,8446.0,3,4,3,12.0,Relatively New,2068.0,0,1,0,0,0,2,72,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,mm woodshire★,sector 107,1.45,6141.0,3,4,3+,7.0,Relatively New,1900.0,0,1,0,0,0,2,67,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ansals duplex flat,sector 2,0.95,7308.0,2,3,2,1.0,Old Property,1300.0,1,0,0,0,0,1,20,"28.5095° N, 77.0320° E",28.5095,77.032
flat,bestech park view ananda★,sector 81,1.1,6687.0,3,2,3+,5.0,Relatively New,1319.0,0,0,0,0,0,2,150,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tulip violet★,sector 69,1.38,8973.0,3,3,1,12.0,Relatively New,1392.0,0,0,0,0,0,2,157,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,parsvnath exotica★,sector 53,6.44,19003.0,4,4,3,7.0,Moderately Old,3068.0,0,1,0,0,0,1,80,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,corona optus★,sector 37c,1.2,6916.0,3,4,3,8.0,Relatively New,1635.0,0,0,0,0,0,2,149,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,tarc maceo★,sector 91,1.4,7407.0,3,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,2,76,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,vatika gurgaon ★,sector 83,0.78,6265.0,2,2,2,3.0,Relatively New,850.0,1,0,0,1,0,1,165,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,shapoorji pallonji joyville gurugram★,sector 102,2.0,10799.0,3,3,3,9.0,Relatively New,1676.0,0,0,0,0,0,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ats triumph★,sector 104,4.45,6846.0,4,5,3+,27.0,Relatively New,6500.0,0,0,0,0,0,2,110,"28.4788° N, 76.9960° E",28.4788,76.996
flat,rof ananda,sector 95,0.2,607.0,1,1,1,10.0,Relatively New,3294.0,0,0,0,0,0,2,82,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sonata group housing society sector manesar,sector 1,1.75,6250.0,4,4,3,8.0,New Property,2800.0,0,1,0,0,0,2,29,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,the close north★,sector 50,2.7,10365.0,3,3,3+,6.0,Moderately Old,2400.0,0,1,0,0,0,2,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,greenopolis,sector 89,0.9,4700.0,3,3,0,14.0,Under Construction,1915.0,0,0,0,0,0,2,67,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,indiabulls centrum park★,sector 103,1.32,7788.0,3,3,3+,6.0,Relatively New,1300.0,1,0,0,0,0,2,49,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,New Property,1155.0,0,0,0,0,0,2,60,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,elan the presidential,sector 106,3.9,15918.0,3,3,0,20.0,Relatively New,2450.0,0,0,0,0,0,2,66,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,tulip ivory★,sector 70,5.0,10417.0,6,7,3+,0.0,Relatively New,4800.0,1,1,0,0,0,2,119,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,chd avenue ★,sector 71,0.95,7917.0,2,2,0,5.0,Moderately Old,1200.0,0,0,0,0,0,2,0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,mm skywalk,sector 74,1.6,11380.0,2,2,2,28.0,New Property,1272.0,0,0,0,0,0,2,15,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,shree balaji appartment,sector 33,0.4,556.0,2,2,2,1.0,Relatively New,724.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,bestech park view residency★,sector 2,0.95,6709.0,2,2,3,10.0,Old Property,1416.0,0,0,0,0,0,1,88,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ireo skyon★,sector 60,3.8,13571.0,4,5,3,15.0,Moderately Old,2791.0,0,1,0,0,0,1,145,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,unitech the residences★,sector 33,1.55,9873.0,3,4,1,1.0,Relatively New,1421.0,0,1,0,0,0,2,37,"28.4420° N, 77.0207° E",28.442,77.0207
flat,shyam sadan,sector 12,0.55,719.0,2,2,1,4.0,Relatively New,7650.0,1,0,0,0,0,1,69,"28.4723° N, 77.0320° E",28.4723,77.032
flat,emaar mgf emerald floors premier★,sector 65,2.7,16364.0,3,3,3,5.0,Relatively New,1650.0,0,1,1,0,0,1,108,"28.4030° N, 77.0690° E",28.403,77.069
flat,shree vardhman flora★,sector 90,0.92,4718.0,3,3,2,6.0,Relatively New,1950.0,1,0,0,0,0,1,49,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,signature global solera★,sector 107,0.3,682.0,2,2,1,5.0,Relatively New,544.0,0,0,0,0,0,2,57,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,birla navya,sector 63a,3.15,14631.0,3,3,3,4.0,Under Construction,2153.0,0,0,0,0,1,2,44,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,ss the leaf★,sector 85,2.03,7229.0,4,4,3+,3.0,Relatively New,2225.0,0,0,0,0,1,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,mm woodshire★,sector 107,1.29,8836.0,3,3,3+,1.0,Relatively New,1690.0,0,0,0,1,0,1,174,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,today callidora,sector 73,0.9,5549.0,3,3,3,3.0,Under Construction,1622.0,0,1,0,0,0,2,63,"28.4072° N, 77.0118° E",28.4072,77.0118
flat,umang monsoon breeze,sector 78,1.05,5666.0,3,3,3,6.0,Moderately Old,1544.0,0,0,0,0,0,2,0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,vatika lifestyle homes★,sector 83,1.15,8214.0,3,3,1,7.0,Moderately Old,1607.0,0,0,0,0,0,1,95,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,shree arihant apartment,sector 54,1.55,8611.0,3,3,3,3.0,Moderately Old,1900.0,0,1,0,0,0,1,109,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,smart world orchard,sector 61,1.57,13652.0,2,2,2,3.0,New Property,1150.0,1,0,0,0,1,2,71,"28.4050° N, 77.0963° E",28.405,77.0963
flat,signature global solera,sector 107,0.37,742.0,2,2,2,9.0,New Property,4986.0,0,0,0,0,0,2,23,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,vatika gurgaon ★,sector 83,1.15,5808.0,3,3,2,3.0,Relatively New,1350.0,1,1,1,1,0,1,165,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,mm the marina★,sector 68,1.45,9615.0,3,2,3+,9.0,New Property,1365.0,0,0,0,0,0,2,0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,pareena laxmi apartments★,sector 99a,0.32,643.0,2,2,2,11.0,New Property,502.0,0,0,0,0,0,2,66,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,emaar mgf emerald floors premier★,sector 65,2.24,13576.0,3,3,3,2.0,Relatively New,1650.0,1,1,0,0,0,2,46,"28.4030° N, 77.0690° E",28.403,77.069
flat,mm skywalk,sector 74,1.57,11002.0,2,2,3+,10.0,Relatively New,1300.0,0,0,0,0,1,2,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,professors enclave cghs,sector 56,1.55,7750.0,3,3,3+,6.0,Moderately Old,1810.0,0,1,0,0,0,1,49,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,tulip violet★,sector 69,1.4,8929.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,0,0,2,157,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,signature global city,sector 92,0.78,894.0,2,2,2,2.0,New Property,1083.0,0,0,0,0,0,1,47,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar palm gardens★,sector 83,1.72,9053.0,3,3,3,4.0,Relatively New,1600.0,0,1,0,0,0,1,165,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sare homes,sector 92,0.58,4099.0,3,3,3,3.0,New Property,1281.0,0,0,0,0,0,2,54,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar mgf the palm drive★,sector 66,3.5,16471.0,3,4,3,6.0,Relatively New,2150.0,0,1,0,0,0,2,68,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,adani mk oyster grande★,sector 102,4.55,10000.0,4,4,3+,11.0,Relatively New,4630.0,0,0,0,0,0,1,60,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf the ultima★,sector 81,2.7,12802.0,3,3,3,15.0,Relatively New,2109.0,0,1,0,0,0,1,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tata primanti★,sector 72,5.25,15648.0,4,4,3+,30.0,New Property,3000.0,0,1,0,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,tarc maceo★,sector 91,1.8,7759.0,3,3,3+,0.0,Relatively New,2320.0,0,0,0,1,0,0,45,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,raheja vedaanta★,sector 108,0.85,4637.0,3,3,2,2.0,Relatively New,1500.0,0,1,0,0,0,2,65,"28.5134° N, 76.9830° E",28.5134,76.983
flat,mm heights,sector 65,3.0,17996.0,3,3,3,20.0,Under Construction,1667.0,0,0,0,0,0,2,60,"28.4030° N, 77.0690° E",28.403,77.069
flat,mm skycity,sector 65,2.1,16031.0,2,2,2,43.0,New Property,1186.0,0,0,0,0,0,2,127,"28.4030° N, 77.0690° E",28.403,77.069
flat,conscient elevate,sector 59,3.78,16499.0,3,3,3,3.0,Under Construction,2291.0,0,0,0,0,0,2,31,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,signature global solera★,sector 107,0.38,704.0,2,2,2,3.0,Relatively New,627.0,0,0,0,0,0,0,23,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ireo skyon★,sector 60,3.05,12788.0,3,3,3,9.0,Relatively New,2300.0,0,1,0,0,0,1,165,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,assotech blith,sector 99,0.82,6007.0,2,2,3,0.0,New Property,1365.0,0,0,0,0,0,2,51,"28.4640° N, 76.9614° E",28.464,76.9614
flat,kendriya vihar,sector 56,0.65,957.0,1,1,1,0.0,Moderately Old,6795.0,0,0,0,0,0,2,143,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,apna enclave,sector 3,0.8,6154.0,3,3,1,0.0,Old Property,1000.0,0,0,0,0,0,2,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,mm crown,sector 111,4.67,17000.0,4,4,3+,8.0,Under Construction,2747.0,0,0,0,0,0,2,0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,corona optus★,sector 37c,1.44,7251.0,3,3,3+,8.0,New Property,1986.0,0,1,0,0,0,2,37,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,signature global solera★,sector 107,0.28,636.0,2,2,2,6.0,Relatively New,4401.0,0,0,0,0,0,2,45,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,mittal cosmos executive apartments★,sector 2,0.75,6550.0,2,2,2,15.0,Old Property,1100.0,0,0,0,0,0,1,42,"28.5095° N, 77.0320° E",28.5095,77.032
flat,puri emerald bay★,sector 104,1.8,8824.0,2,3,3,23.0,New Property,1538.0,0,1,0,0,0,2,36,"28.4788° N, 76.9960° E",28.4788,76.996
flat,the close north★,sector 50,2.65,11277.0,3,3,3+,3.0,Moderately Old,2491.0,0,1,0,0,0,2,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,mm golfestate★,sector 65,7.0,18182.0,3,3,2,12.0,Moderately Old,3850.0,0,0,1,0,0,2,60,"28.4030° N, 77.0690° E",28.403,77.069
flat,tulip violet★,sector 69,1.85,9204.0,4,4,2,14.0,Relatively New,1819.0,0,0,0,0,0,1,157,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,belgravia resort residences,sector 48,3.45,18459.0,3,3,3,14.0,Moderately Old,1869.0,0,0,0,0,0,2,0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ireo the corridors,sector 67a,2.0,11581.0,3,3,2,6.0,Under Construction,1346.0,0,0,0,0,1,2,15,"28.3960° N, 77.0372° E",28.396,77.0372
flat,emaar gurgaon greens★,sector 102,1.35,8182.0,3,3,3,5.0,Relatively New,1315.0,0,1,0,0,0,2,119,"28.4750° N, 76.9715° E",28.475,76.9715
flat,experion the heartsong★,sector 108,1.36,6542.0,3,2,3+,2.0,Relatively New,1343.0,1,1,0,0,0,1,77,"28.5134° N, 76.9830° E",28.5134,76.983
flat,dlf new town heights★,sector 91,1.65,6346.0,4,4,3+,11.0,Moderately Old,2139.0,0,1,0,0,0,2,72,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,ss the leaf★,sector 85,2.1,7468.0,4,4,3,7.0,Relatively New,2600.0,1,1,0,1,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar emerald hills★,sector 65,1.95,13929.0,3,3,3+,1.0,New Property,1400.0,0,0,1,0,0,0,117,"28.4030° N, 77.0690° E",28.403,77.069
flat,pioneer araya★,sector 62,9.14,19488.0,4,6,3,16.0,Relatively New,3932.0,1,1,1,0,0,1,146,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,unitech fresco★,sector 50,1.14,8533.0,2,2,2,19.0,Moderately Old,1330.0,0,0,0,0,1,1,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,signature global solera,sector 107,0.5,992.0,2,2,2,13.0,New Property,5040.0,0,0,0,0,0,2,8,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,emaar palm premier,sector 77,2.1,10500.0,3,4,3+,11.0,New Property,1600.0,0,1,0,0,0,1,129,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,umang monsoon breeze,sector 78,0.9,4615.0,3,3,2,1.0,Moderately Old,1900.0,0,1,0,1,0,2,65,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,ansal housing highland park,sector 103,0.8,5878.0,2,2,2,9.0,Relatively New,1444.0,0,0,0,0,0,2,0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,palam vihar society,sector 2,0.4,956.0,1,1,1,5.0,Moderately Old,450.0,0,0,0,0,0,1,39,"28.5095° N, 77.0320° E",28.5095,77.032
flat,smartworld dxp,sector 113,2.75,10589.0,4,4,3+,20.0,Under Construction,2597.0,1,1,0,1,0,0,57,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,alpha corp gurgaonone ★,sector 84,2.24,6523.0,4,4,3,12.0,Relatively New,3165.0,0,1,0,0,0,2,20,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf new town heights★,sector 91,2.0,6966.0,4,4,3+,16.0,Moderately Old,2468.0,1,1,0,1,0,2,65,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,shree vardhman victoria★,sector 70,1.62,13953.0,3,3,3,9.0,Relatively New,1527.0,0,1,0,0,0,2,96,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,tulip violet★,sector 69,1.76,8756.0,4,4,2,6.0,Relatively New,1819.0,0,0,0,0,0,2,108,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,bestech park view city ★,sector 49,2.7,12506.0,3,4,3+,6.0,Moderately Old,2159.0,0,0,0,0,0,2,0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,signature global city,sector 92,0.99,6622.0,3,2,3,1.0,New Property,1495.0,0,0,0,0,1,2,37,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,mm merlin★,sector 67,2.98,14558.0,3,3,3,0.0,Relatively New,2047.0,0,0,0,0,1,1,49,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,conscient elevate,sector 59,4.25,18519.0,3,4,3,3.0,Under Construction,2077.0,0,0,0,0,0,2,0,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,signature global solera★,sector 107,0.36,664.0,2,2,1,7.0,Relatively New,598.0,0,0,0,0,1,2,49,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,experion windchants★,sector 112,5.6,11551.0,4,6,3+,8.0,Relatively New,3655.35,0,1,0,0,0,1,168,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,godrej aria★,sector 79,1.95,8519.0,3,4,3+,10.0,New Property,1659.0,0,1,0,0,0,2,32,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,ild greens★,sector 37c,0.78,5714.0,2,2,3,1.0,Moderately Old,1068.1,0,0,0,0,0,1,103,"28.4515° N, 76.9882° E",28.4515,76.9882
